account	userType	voiBalance	viaBalance
KAH2EMQKV63CPIRDACHXGDIPABKYZVWNH7A4J25BKKMEHUUBO26C2662PE	snapshot	133389907708	0
MXT77SBJYDXZHC5BO6WQH6Q7XYCJUECGFPQYXZMQGARFSFWOEBH46G3SDE	snapshot	110126607734	22955989681
AZWUGUYM22YSYWLTQGG3TQPH5UGHC27R7UH3JFTNFLQVXOYQJIXX7X2F7E	snapshot	131608206596	427303046
TZGYXZ6OG5AEF7DH5DFH2A65RH3CVUNOJN36D27MJ5YWV6ZC67DX4HDCIM	snapshot	31375137344	100032444118
WJ2IL2JRSSLYBQ5CVHVUZMHDKRVZ7O5OEORF6V4KUIPVVFJVFA2BBWIPME	snapshot	120464953559	10751152103
QENLYNEVLN3M6VHARYNI4GIJF3JTXYQHKDB2ACZQBMRKVBD27NAD2IDISE	snapshot	103412443100	27432545154
GI3WM4645WJLVF5KMK6776XLBNHBNJO4NDVZ24NCWXPXH2C4PVVSNOBNOM	snapshot	123140435	127965249040
YFCDWCOZFGPJ4DNTFUWWCJ4VUJUUXUYCF56SJN4SDEPWBK5W7XVD52EF2Q	snapshot	127774234942	0
SNKOQAJHFSM5WYMNDW7F5FYB67A6TE754W56FDKM5X3CDUPGH62KBTBMBU	snapshot	127640792843	0
X7X52KJ3YTJJBCZNDY7INJT2BYUYSIEV4PEZZCC2GXLWARYNZOWVYCNXN4	snapshot	126602097650	0
YFYJE7X6C7TCTTT6NK5A34OOZ6KYYTPDDHIEMM6UVPEARTICVD7USLC3FU	snapshot	126464641830	32449299
SSYMZL3XNCZOMT7NJCMZREYHXHOTJC7XTQFMZZOXYHKZH7ZMFYYNEZ7PTI	snapshot	126270619141	0
WODC3CYZQ4662FOXIRUXOITNX7FYCVYRQJDZY2PALQFAOFYJGMSYFLZRF4	snapshot	126186097438	0
R6VZPC3P3Y347VQOCY6NUKMY22SLXZQ7L5EGPOASW37X7C5AEG2XXBFE5E	snapshot	125371342849	0
7TRGTK2GIFCUHHMVCA7Z7LF3FN435TYA2JIS3V46ZCUKMCF72LG6RXLZ6E	snapshot	125272229751	0
5UEHHIMBV3WQQ5V3CK5FAOJRGH7X5UUIW7QWDRQ4WKQQ7UYAYXQOP7E434	snapshot	125264855354	0
C4EA7PBQFOA7XJHG73ZUNXIRINSEAUVWZ3REUXVBXPQ4CP6BAYXEISHB34	snapshot	124576600522	34444118
Z3YPYYEJEZ6Y5EWKDW5IZJORCAULZUJANJRFTVRBNDUNFL2QL7OXIULKRU	snapshot	123766637368	0
DAQ7BZV4RI55NTVGUKOIDO5HMPTUH3N6FP33PYDNTIY7IUJVLV52RZTOHY	snapshot	123755025062	0
GXSVWESXCLBMVQPV2QO44S7OKKGCIMMAN24ELI5ZLIHDH7YTEGE7HBM5PQ	snapshot	123626576301	0
H5L27BNIEC6HBCDYL2CZC73B4XOUUIIHCVHA7BY4O2ANXZESGTOXGB2XEY	snapshot	122762946692	0
PRYHOESRFQRQGUFJCY3NXG63QALBA7QHXYYICTOQ5FVXYMKTT7R6LSYP7Q	snapshot	120889247208	0
A6PXH3DQOCJ2YIHV6UXNTVJLWSDVWQASYM7AVMMT36IQLKZ2JBOAK2I3Y4	snapshot	120570287215	0
MXZ6PDPZDAV5NHBORZYJ4V52NDOKUSMP2X5BCQJTROLLXQLUZXWPZP6IQI	snapshot	650522569	119457467056
LVFRJU2ULHAPUPY2XVCINL4VONCWUS7GKODAIFM6HMQ6N7IL5QMTLL7DFI	snapshot	119739227651	0
WE5SKU6W7LBA7SOBZDOY7MW23EGWVEEK3EEDIIFN3WY7NRDIM3MQ4UDXGE	snapshot	118326910555	1113636364
IR7LR3FNKUZWVMKMYLULBANRLH6GLGBT7OZARKC3VWT63ZHCG7S2CPMDCY	snapshot	119392468510	0
AJ5QACL4VJO6CERW3DJIPB7AQAOL3DJUNFTEENH35UKDD65DY6YGD633RM	snapshot	118755680017	0
JRKT3LVS27VOE7QAU35NRNKN67Z7E4F4M4XMB7TTSAHC5DWXQQ2SLEDZBI	snapshot	3675712832	115031415672
EXF4M276TJA5KNFYQM6ZYCLWSOAHX4MZ7UJT33T2BHUDBX5MO37D6OI4YA	snapshot	118053532822	0
CKZGG4O6YUR72W3QIQ3STSSHQ3NNJ3J26XR24O6Z5NEKAUD6ASNWWNAY3Q	snapshot	117972845605	0
3JUU4ECRFTZCHLKUOGSFXZK7JVDWKBNRF5DQDPQEWKLOMZJAGQJ6245TE4	snapshot	102956514603	14299110783
CH2JSLNORSRO7ULGN2SRIF43Y43XJ5CLFEFGGBEQ5TDLU64FBRKX46FJZU	snapshot	117110766792	0
TJ4WOB6LXLJZG23XWTTJUHACWXR7NZ3NLIMU2IJ67O42WXOUMVE7BNGIHA	snapshot	1770678837	114239980010
SWRB5KEV32T4J2GYHAVZ4ZWKPFDBYGQYGQQGGGI4LEYKWNKBAWDRHLO6MY	snapshot	115880971243	0
SFKW3JYPJL6SL5SUZJ2IPBWPZ4DQXXPPCTMIAPGSL3OHVFRLRDPCX5VS7M	snapshot	115277383372	0
MGA2IR3C56NSO7XWKEEPEZWFQO2WEF6OK24LF2LZQD2Z4EJEF4YVUD46SM	snapshot	115211549700	0
UMZGVCQAJ5GX2T3JV3RSRRQBFKQJLHDBPW5GFRKXWLDM4QTRVTZWATZSUQ	snapshot	115170202574	5181
3EYYXN7MOIJRCQQCNWLVEIAIQA444WKID5JXB3HSFXDTHM2NJJGEI63O2A	snapshot	1347530402	113729061477
Q7JUCDNQY66V6RBOT4JUSYYNBLN3YGCR3YTDEFXQTLX2YS2YKZIXMEFLZE	snapshot	114475561959	0
R2HGLZQFUF6XOWQIE6AFFBKKX5ECX5JISDRBUEZQJXQPLVUJ5QM24C5FDY	snapshot	114115035007	0
UGNCK4ZXSFUCEINIZZTSSGY5PH5WNASLWWDIXDADCK7TGL44Y2FJXUSOAM	snapshot	113829406026	32444117
3OIPANCHPG2V7SMLWXLTUKONDLSHIL6G2XRMWFDIBPJZNB35EKNHHI7DYA	snapshot	166999925	113682372693
M4WUL5F3F6DK7ZQGCG3NUO5JOWWTPZY5VOWU7J537WK3FARAYC4KGGVUJI	snapshot	1138900	112705624500
BK3CYA2MT4755EI3ONZXC5PNJ5P2DO5XDNSC6YUEDC23PMAV2UY3F5XADA	snapshot	0	112705624500
ZGWK6XASXBIPZ6ODW6LR2IMJ6K2BF665DLQK5WTSLEBSWUC53WFPUQZWNU	snapshot	112273729732	0
37KINBSERCMW7S7N2QZXOD655RZL3VBTU6EIZB5LOLZEUKRRBQ5Q2EGA6U	snapshot	105346106563	5032444118
T63ZDIQIT2HUGJLF7ZN5PIQQ7LIVVROCBWMDJ5RLZTJLDKHBZF4SNDUIQQ	snapshot	10000000000	100000000000
CVMLXGFWTNW7GBRQZZSQY2UHX2Y6CEHWCZV6NMXO2GU3T3QSQ6FKTRQNCE	snapshot	109762569965	0
FDNPPOXXF2Q5MLHBB5KTR6FJTHU675ZCK7ZJEDRMR4DQBI2UH6PLJKBRGA	snapshot	109321279665	0
SLUOTPZ3QT4AWTV7GDVXPWU6CL2ST6FCCTU3JFTW64LPGG5GJU4GAQBMPM	snapshot	56896176823	52076351701
XXLK2LG3FC6ZK46VFQHKBNDOGYCAHJLXDYGCOES7O35XZI5EY5WPTLRK2A	snapshot	107562186165	32444117
5HPDWA5CVPM66PCDOPA4UKDDVFN4MKDONI5IFFLR4KB4QOFFQOM3J3BUCA	snapshot	107510489722	5181
M4T7SP2SRNWUBKMZWY5EUQKOT5INWJ3VO7P2URMJX7AQMTTJ7EL6UUUKSM	snapshot	79974691	106031410495
IXLPZYC6L5JEAEV7E6J6GZ7VT3PLU7BDZYJRUUWYDH7AX4QAMXPSKDWVUQ	snapshot	106039738278	0
AMH3MTYTRET35EQ34GNDX3W3MJ6RCQKWR4OLAJJ4PA2GRLAY4Z7CQWPGPI	snapshot	105950701291	0
K7Z474EFDLTARIMQCUE3WZH5EZUIEH6SVILTSUEWRFID43PPDZGYUKF2SY	snapshot	105741224657	0
J3T3HGJRD7XRIGQHMZYOG3WJ3BTWZ3PT3235FPNR7YXKAKYQH5PEQL4634	snapshot	105365355957	1000000
3EEMZEK6EKMZJJQG6RN3DTIOUUW62OO5PK3SXV36TAJDZLYGHW7NOK3K7Q	snapshot	97137224299	6931093240
Z6SLCHPKBUVJBMWRZNWQTGY7W3FKDA7YOFI6T4IVP4LENZCLZY3NKR3MNE	snapshot	104050466854	0
64VOJUN7BZPVPN6XOT3KNG4TU435UVZYMHBLJUE4JEO7VPWJTUNRS6V65Y	snapshot	104000000000	0
IMXXYQTUUC2FFLGDTVNDVLF5BC22V2MCFOPH2PSMQQCLDRD4HJETFHS7OY	snapshot	1029125565	102733557339
OIQZNKVVPXJQFD5FNOZJFR6T444LW42UADDBFAKESNGIMV2RK3PFRJXJYU	snapshot	103221928100	0
6WGK7GJF7PHWWCFTR5GEN27DZCC3VK4PHKOER7QFUWRFSVFABQKUODSHCE	snapshot	103208854003	0
DNOHNHLKARYZEBIVPIOB6CNB6PZC4USGWQJIQAK37AU4U7AFV2AMN2DW6Y	snapshot	103037559287	0
ADZEV24LZN3JOVLJYYVZWFB2TJ42LPXCYWCVXVCDNJLJPBWMVKEGM5CDHM	snapshot	915159301	101809340232
5NTHTHYLNMDHLHWOHRMFKGXBFRDTKFTJVB42KQ3TI6SYT3PTYNRGUTEWQU	snapshot	20135300	102634396977
2JN2TAIJ5NBZEJRXDE4SJLF5PP7XOGKK4H6FL2YTEIY2C7VAA6H7X3KMMA	snapshot	102621920864	0
J66QHHY5LYNCUNE3H6LOA6T4X6PEOHZN3NYEDM5334JH5W3K4QL2VHF2LI	snapshot	1304157707	101164821545
OZJ2QAACBZXKQQJKHUUTMIOEL72USXINZWH5PPK3WVDLGZ7GXHE23KOYWI	snapshot	2128852745	100020000000
PE7EFLDTN3OO2JAENW6CR4MCHTNJ6CVJHWJGWRMY7HW6MIXZRSGKMJEEZQ	snapshot	109019878	102031415673
EZXRXKRAQMFM65GR2P3UZTVH5BJ5VUGLUU2F2UFJYIRWK7UMBVF64TZRVY	snapshot	102016378838	0
NUKGDDVKTZ2HXHMX2GDIUBSPSHPJ455UKWNIXOZEJJPA4O3MXGSKKUORRY	snapshot	101737558205	5181
TGEEYUC6O75UOCZ3XRI6RWLMDOFBC4ZCPL5C7BFRYI2BRNHG7UMT6EQRIQ	snapshot	101480865511	245999999
MUHTLN2AOMYYV4TI4KI2LZO5I6HNG37KLLHDOOFJEZFX6LORA4L5JNC3GA	snapshot	6059701809	95595136557
R5VS34XRDOM3K2YQ5ISQSKIUHL5P3XS4TGGLENHIIMAIUQWF773FYDVO34	snapshot	101653540347	0
H3L7TPMIE4TSSGRV5E24ZDAGSUUWAAL6K4P467WKNEBC267O4CRSUYDMW4	snapshot	941982870	100689297686
Z3XPOU4UGL5JM43MWLWEXK5VASY6PANJ6UKVY6FT34DSJZUPC64TGELNSY	snapshot	101593607678	0
ZRHLHIOU6OO5TDHEPJQMD6VWHQLGHMMGOAKBRZRG22U553LNE5PXCX2PTY	snapshot	101504058532	0
ROBYTN2L2KSW6ZYHHOPF3Q4KVG6AM4NHFCJ4SUJ42MVFESYKI3V3PW5MLU	snapshot	101117662419	0
VWYIFX6KO62ZCQTIRO6F6HXLHY2YGQXEUSUM7PKDGJJIKOU6XYAQYWALIA	snapshot	40474600	101000005181
CXN7CSZLEDJOXA4UKWQKSHOWBHTWUR4M3DMRR6JGHCKZY2NIQWOYYCAD4Q	snapshot	57242287	100932826514
35PVD4X246A2WKXQ3U2YZ7CAR2TNZEK7B37SMZ37HCE2DPOTOXEET3GVNQ	snapshot	323929855	100619297680
UPXNESIBRNQG3E4B4RDSCAKGRRAUSAURFTX4LOX4OV57XQP5DFMR6E2XD4	snapshot	100857550924	0
TIG7NIA7RHG4BKMXZQBNOIQIFQEVMYJXZFMNAWQR5RXWPFYZQF6EYQ2BXA	snapshot	100719793828	0
2TWV6Q444H653JNSZQTSA5WFOWXMC7H5FRXDZECFQL7Z4DBEUTKHIFKZ5U	snapshot	424603429	100031410495
ODPMGVQD7HO3NJLZZAD244QKEGLJUSLNEHRTEPQJCA7YMLAJDBF5X3N6QY	snapshot	100413548503	0
LF4EUAN3ZCMXY3ZLM5DYGWHBF3YXGGJ65I4SLRVRTKHMOD7Q4KDJ7UBMUU	snapshot	100385033991	0
X7ICSMLULVJNMPUAC7P6RBKWUIMQAZHVYQO2BZPJXGC6DE27C6AGB6WFF4	snapshot	319275925	100002000000
M4W55SYWAKCJC27SQICBAJW37VHKYWUG4Q2JRKFMCVPRJUPH7XWKBI3RRU	snapshot	208399559	100046542363
CSZPPLZKZ4JINAW4VRTBMOA64MNR6BKXE2QT5ZN7HJWUAVXYHWDZMBLYNU	snapshot	100000000	100000000000
SSLA2TLZVE74MWL4AEK5LN66V7ZGRBYTVCIU7XXOL3G3VLZ3S3TG64UENE	snapshot	100000000	100000000000
7LFKAEPD2PKTTEK6OKDY3KBQFYZ5SBH6NXSEP3QOYXSJW4ZT524NOTD2LA	snapshot	100041812190	0
SWPDVABH7ML3OXZHEXAFPF4EBR2JREFHSH5PH23QHYK3C5O5IM7VA25T4M	snapshot	100026656140	0
PWT5QK3PS6YBBX56Z4EODVJ54HXPRAAMN45GFEHUXC4XMC4V37N5MW6W2U	snapshot	100020262888	0
DR4I2SGZLZGBB5W2OSJOQYGJAKJTKKS2M2E6O4VNQ3C6PAFBHNYBSLJRY4	snapshot	5999000	100005000000
2XPCASPXHN7GDZ2CXCTS6AJ5SZRM565FKBYEV5T5RZB4A53BRGRCLTQWZY	snapshot	5544556	100000000000
4LI4CQTYEH2TZHWAS34OVR7LCYX36SV7UJBZXEGSKMZ6MRTWHPA3642VYM	snapshot	2000000	100000000000
B4DTFY7BJXKVL5KWNIZSR36YP7TWHVTL7KWSUPFCJBFFH6AFV7NOAFM6SA	snapshot	1729507	100000000000
GBBHY43BKIAGGNZF37PV4UE2EPFQ6THHYL5DPDTMEY7RMYPJV56EDZYA7E	snapshot	200000	100001000000
CCW6FUSBMEQFJHLIXMYBDAMONADHHEL7X4OJIJYA7HS6CYLWZ7OCGJB2WI	snapshot	1000000	100000000000
CNMX4KBI52O7TR5RUOU4CDXEPFSY4V7WZEW5YI2SGQ2LCEEH5PHHQRSGKM	snapshot	1000000	100000000000
H6PJBEMDWPTZ3OOJ2G55X3UFCIYTCAQMR6X4C62UWWC5RRRMENC6YQBTNM	snapshot	1000000	100000000000
ISXRMBMFMKUJIGG4LBKORKJF2KZWQ6I76OKIURR4SMXB3L3MUUIGQ2QX6M	snapshot	1000000	100000000000
JEGZE2JWVDGK3TCPSMPUB3PM2JDSQJZ53FUU65H2MGMB7AVCSHGJOTE7MM	snapshot	1000000	100000000000
J6WH36OIYYXFA536K52X57TRRWPC2QGIS4AFPHKBYN6VCWYUVXEE2FRHSU	snapshot	1000000	100000000000
K24BJ5XEWXOQSFIV6PCAFBD7T343YWEIERR57POPM7LZ7Z5ZRSEHASMQHU	snapshot	1000000	100000000000
NQRO7WZV46DKBCVJYVJIWJZUQDKPTV2M3DAQBQ7HTZAI6NFPYO2F5QAGWA	snapshot	1000000	100000000000
O6GEV76RJFRTVPAE2VW5GKMN7W2JSJACEUD4Q3JRHSENC66IPCBWPHI26Q	snapshot	1000000	100000000000
PD3LK5PC5YK4RS7MDSTEOEOCAEYCOW7AWDQTD5RAV7X2JCH3KTWZPC4H5M	snapshot	1000000	100000000000
RNHIELQUM6D7TBWM3L4OTSIPZTXFZXITRZWH26IWOOAR32F6XAGCM4ARKI	snapshot	1000000	100000000000
S5NUILFJYXNXZFHBP46Q3G26OGUDSVP3CMMUWVZAZZDI3NYTMM6FKU7DW4	snapshot	1000000	100000000000
TIDD2YRWUHVIDPE4HWGZAI3AUUB3QIY5XFKWFK5WBNEOTO34Y4Y6XOF7PM	snapshot	1000000	100000000000
Y7YIPRQJZB7ITXJWGZ2GGDU55O3LWZZ2JEWUQA36HIYWU5YDBX6QYT3CRQ	snapshot	1000000	100000000000
4BBMSKWK3MIDYBZITFQSGOMXROEDJRVLKTODP2PXAVYNCPQLJ6J2SHKG64	snapshot	1000000	100000000000
6MIPGNQW5ANF5DXFN7F6RVF53KF3TK3PRJ6MZACVX7XQIJHSFU5JNVTDTE	snapshot	1000000	100000000000
7YYSXAVLWNBQRCL7SBRFS7Q3PKD4DZBMXHMJRNQARPFRRY54V7R42JDKK4	snapshot	1000000	100000000000
EF644NUITI37UOHMV5JIPHZO6HFNZVBS5PWVWKYPM5LPDWM5RLWVKJDMZY	snapshot	100000	100000000000
DG4MXBVRHEVAT55Z2A5G725Y4QCYN5OZMCZYIT4Z2HERCOXXJMQX3ERQW4	snapshot	100000000000	0
YVJB6UXWL55MRJBYAYGRNIBWJDBSMDXM6VHDZSSICMHW2MNFYBONYYDX7I	snapshot	100000000000	0
5FH4TUGOXHMXXTC5IJ6JPRFZ3WTVJ5AN3D7OCMAGQ4IMFCM6E535EUJPYQ	snapshot	0	100000000000
UA5G7CVYA3OIZVOJ2YTRIZLFYSPVBC5FV4G4UBOT36N5GET3UL25CTYHTA	snapshot	0	100000000000
N42L7IIGQGZA7OGNLGQXZWBUZHQYH5HJVU3M6625KGOMHWFFOFPAID22VA	snapshot	0	100000000000
EZPOBMOQKPEBTW4HCAB6YQFMUYQFB46PF6JNFDCLHA7KQWXG3RPKCXLH7Y	snapshot	0	100000000000
VPECFNB6GEZYYTN2EOWLJE2IFNJT7FVGPBFDS5VTWCZ4CSLCHQMAXQUK3A	snapshot	0	100000000000
56MEE5B6YDIZ7RVQHQ4GUIRC7K5VZIZ2CX5AIUAVYJM2RQZGEG3MP5RKMA	snapshot	99999998000	0
32SW3HCRYY7Q35SNOPEJMTTVCZK4L2KIKKWB75L3ZJDND5MCW26S23XFRY	snapshot	99796745449	0
LOF4NPATKA7V6ZV5VQN3NPI5C5C6SEGY4SV3Y7KORY4IAATI6H2BAPVDQA	snapshot	99717051904	0
BXDTN5GGUKLPP2FZLGU6DSBB4Y7BJCI3QHNUU7GTUGA2ZOVQ77U3MSOISU	snapshot	99264075641	0
STWRXNXVY3XZINJ2MCRZHPTU7WLPXMLALOG433IT3HRHZLRDZYJMLMRWQE	snapshot	93072349500	5400000000
VHPH2JHPURO6O2NJY353JJCV2A7KU2ULSIYHOLGTSZPKSVYGRIT2OAJMCE	snapshot	98181235027	0
DKZ6X6572VUZXSFITZCF3Q6F4PIQ6HYUCLDZ7RMKIOTR3NPQGRTWX7H4ZE	snapshot	262033590	96317190455
AW2XJX2KANMHKDGEA45KNVKGFVEB5OFRJUFA3PSBSXPSGFJY3SE2D6QNOU	snapshot	95988146930	0
QMO4OJ6XQY5O2266UQ2QZJKU2VPJ354KUDHYJVIIOTMFOE7GAK4DIOY2PQ	snapshot	82653804205	10959110784
EK4EAMWCC5A2K3LGSSL5QVNOJWSMAJ2WRZJWYSCSBLI36DGCTURC6YI7XA	snapshot	93444587512	0
72IZ3XENNIJJHKS7SIVS2X3YW57ZCUXLEELS6B2NYCA73NX4UI6D4U4EUM	snapshot	19997000	92500000000
E7KBJVA7KWLHG3VBKHAHFIP5RPDGTMIMOYIAD3AVOAOMMNSKQ2VYJVENDM	snapshot	91912613120	0
6PRJEEZ5A3ZZ7LFHYUOKJGINTOKB4FRQUCEL6TPSZFWCKPNS5DOX5FP2KI	snapshot	91863773116	0
XG2JA4KZF6KVPM7UNSC4OGQIDRIAOOVA32MCVQNLFI7643DHLOIPL4PU44	snapshot	91214196623	0
FLSML6FB6Z7XIRZQGXAY26VQ4NZIQNJ2NBRKJB3KXBEY4YGTC7OLK5HYBY	snapshot	157299805	90778764859
HZ65JDQLK6CMQJVCHO5PXA7YJBTPGRPJDDDO4SYSAWZDGXIVD4JVWLSL24	snapshot	90822082548	0
XUNWVHR4AWQUJAU4L67DJPTCY4U2ZY2RIE7T3J4FMKP34FCZBBWE6AXARI	snapshot	311950727	90411717252
KGGWAQFN5XZNWDYXJ6EOZYEUHBCXDHGDPDHTBKZGUXMVFR4FIBUSW443XM	snapshot	90180539054	0
SCS2LQ2MIQK7CVO3KLQB4YUSZLX3GBMG2SJFXE6KDHSI4EHI5MVPBSXDOQ	snapshot	89999789300	0
7XGFTZYT3R3YCCWR2SOU657LLLL37LLXTVOFEV6NTD3V65H7QTGSG4OMG4	snapshot	89960752059	0
FV6ULFQITUJF5NLUFWCPAW3X2IWKAKFN6L257WQUER2H3JHRXM2BKJYJHA	snapshot	89723111423	0
XMSMVHOIXAKFRSTA34LUY4JHQIC2WIDAOLAN3M35XHD4JFGHFF5GQ562RU	snapshot	88080676511	0
YEOK7INVMZ47UOPN5BYEUQ7SGUOZ4TRSSVKIFIZ5AHWX7Z2JK6NBPJW6MI	snapshot	35028683579	52531410492
YBFZ7W76DJYUNN3QNP6OVVBYH3BFIDOMEM4GXTV3NNP3U54INILSW5IGGE	snapshot	87451969626	0
NRIZ7ZUXZLU2X47HISGVK6ADRA5OQ6MF4HP3E2PAHAVTREURCAV7W36KOY	snapshot	85876898233	0
MR5BGJFKUFFV2AQFLLIPODWPSIN46NPN62GFDR76SZCGC2YNO2E3FCRHTI	snapshot	85599506379	0
FDAKKR36OTDDDSGLYK4MFKDTLMMWLVYZSK6YMBPXHN22SIO3HLQN7FNCTA	snapshot	37768186573	46651870492
2RICQIVRLSDGMBCJC467QNGIJ3VRSMDQHOS6GVJCMDW3XG6CB2S6KPLZRY	snapshot	84013058165	0
T5L4XITO65ZBDKMVAE5WFORMSIDPHAHJ6P5SKGXZOFAILI6K34HTG5JCM4	snapshot	82617067636	100000000
ZRSO4LV47LXBQDRLO6K7M5WU5E7P3VOQ7OTNTXQ2L7LMJOODVXRXU3FFL4	snapshot	82705297840	10000000
HYYRJ7TVNKBISVYC5BNXRGL5YH24PKRFARU76SGBPAGHVGCKOXY3D3V6JU	snapshot	82180329351	0
KCYG34YT3BA7EPYSVCI3E7BHW77EBVBBVG7A3PJ7BH3G2PSWNZAQK4WUV4	snapshot	81868887114	0
JLAJLD5L4H5NSEYWZNLWJ5BR7RLK46NPIVV27LDXFS4D46RBH76KWAEALU	snapshot	81586513461	32444118
Y6ERSWVGJMRNELC3AOUHAYDJLAFUNALZFG7WYWJJUPPDGBLSUP4VVXHOIU	snapshot	81339416022	0
VQU4Q5OWFWMD7UBHZ4TB7DH2O3D7DBBQPLF7OLUV5ZQKWWZ6ZMAQBO57JA	snapshot	81255504949	0
VIKBEEJLXMNWNS4AMUNUTIBSRIZJUOOK5IEF5HYQWAU2KE37F4WYP7JD2A	snapshot	6354830200	74000005191
YL47UC65KRYKC3MWC6AO3TKN43B2Z46RT3DMAIKMBULDFBW4YX5JZJOPJA	snapshot	79962603037	0
VNY67FAH7N6LMKTOSL4A7N6QXNT7KNEGLOOFMXQOCCSDZ6UWNE233O5MXQ	snapshot	808389952	79004000000
S22D7RMBMKBTA5AKSO4JQYR5S3BUO2ECMWZ53FENN5HU7WVEYXBYF7JSCY	snapshot	79036629699	0
INJITU7O6FA26EAKWDVYV3UHHIKRVXLDUHPRYJEBX6Y7V4GOUBRVNRYIH4	snapshot	78268128966	0
KIFJQ2QF2MEVP7YG752X3ZXXVCZR4XOCVKXDVS7FNW2AIM6QHDXC6W4AFU	snapshot	77137419790	0
VR2WTPQIY346GUWKET4FTLYYENL2XEQTZOQWTV6QHJMLID6ZJCRW4ORSOI	snapshot	76631010168	0
GDUJTOUCZP3QC2WA36G7R4BP3S4GU5QHHW5TEIBWVENIEWXNISO3SR4WGM	snapshot	76046970220	32444117
IFSMCMY5QX7PKPUZ5BWB4EAOFCDEOH2RCKBB2JIEUCHCLVJUZMVKODKK34	snapshot	48974925	75833333333
2Y5CBCOBZDBXIK2VTYVKS6TD2SKEK76AIA4UTT6B2DNJQNQZGW7MPTGBCQ	snapshot	11292952538	63920389717
6YG5XIH2QXOU4ZXHWNBBS2NTF55PVSREGB7G5LGC4FGFKNYSZ6ISQURTTU	snapshot	75027369665	0
ASK2ERUKAEISCH2EMLYVTOU6MJXDVMJDWHJ73NJJ6LS26AFUNZGKIRQOAU	snapshot	25000000000	50000000000
VYWJ6YNAZDMEAA55B4XMGO5JN32XTYI7P3EOJRDGTEMAZAU2E65TAVJXBI	snapshot	74894857756	0
O3MPT3EL5G7GQWZMSYDKHF7DCTMCYXAZKYEESV54XLPN6QEITWE5EJL5MQ	snapshot	74279995502	0
RZIHMGH33SCUXUSY4J2EGE2XYWCB33OZXK723HEOIRETGON6LQXCWJ3VYA	snapshot	73686216275	32444118
OANOY3DQSAV2WSGGUYVA5WLBCNTWC4EHKLJJ3E455PWRRG7COFZBCV4MWE	snapshot	73591375808	0
SPLZRRH4LSIO7N24BD6PS263GWQ6GELANARBLL4RRZUORHFTDC4SEWDXDQ	snapshot	73398554073	0
WRKIE5BMYYOBLIRQ6X5AM6CBKSV66MJDAQJEZJ76CPH4KHMERAF7I53OJY	snapshot	65673440142	7261070100
EETAYLIJMTH663XOHKFHEGBXJSJ2IZ4VMJGTJJ43R2F7GUXGOJFISV6EV4	snapshot	71630614688	0
GJOQ4RRQIKO2IVP7RREC7V4SDQZVKKHJ5FNJHW6VAMMHTWTXFCWS76PCMM	snapshot	20002417027	50922537841
CI6IYFVYQOJTWTN5KYE6J4YJ7T4YSV4CHC4HMLYYTGQFMQTRIOCLLSNIRU	snapshot	8478785764	60694498989
DCBD4AQ7EYR6ITW7RHNS3MBKGREZ3VAAUPF33GZ5CA44IGP3TID4DTSLFA	snapshot	68460006592	0
GY7TMJFUOEBYIRRGBJAP4VDKRH5TFJBCPTPWJ4W4PRCAOZ5PTWAP6EIP64	snapshot	307147625	65350212444
L7AQCR7BRUDQJYL22FWHV32BKVIQ7Z5C5HQNTAUPGOVV5FV2JU4GDKCVDI	snapshot	50603266656	14687032862
AN23KD6OOHLL7L4TFU6RENBTYFUFGNETWBOBFXINVPB24XVNBNYBCZW7RA	snapshot	4054300	65005000000
EGXTVZGEUIZAOCFOS7GKQHWPGS4IVG764TZXTJQHA65C37NZ2CYAXF2KJ4	snapshot	64539276628	0
I56L62D6MUXXWUYTAZ7VPXJAVVMKSBKAD7SSDVDEEWWNIZFVNQOP7IRPBQ	snapshot	1276999	64500000000
JNSTQKBFTDQ5R4TDCJ7NSJVD6P7FFRMNGV4FLQOAKFNSVKWQ2HSU6JBISE	snapshot	1425100	63910828465
GIHIH3SWYHXZHMTQOEAYIZKR4RMZV52IXWU2T746WKRLS5LYUZNBOA5L4A	snapshot	63258212357	0
XRZLSHQXF7DFFCL7M7G2K42Q3477CPZVV5XYUI5ZCPAHB4WQPKY6K47FXU	snapshot	6073056643	55493121535
SXPALBKOJ73BT32KFO3SUYPLXHF4NMIFAYNNQUMFR3SW5F5CTJJRJC3TZE	snapshot	406998102	60832444118
CD34SW4GZ4ZEL32A5SYMDJBJM22BBAUPKZAWB4KJUVUU5NS5GNRW2AKLFM	snapshot	378384421	60735529686
Z5K4CPJN3V5Y2ZHC2CW2RXFL5MHONBIQH5GL7CNQBQQJNZIXBA6CVYPJHY	snapshot	60433345446	0
2HOTCT7H6CHDNIGR3DURVBDXQZM25LJAXJH7HGYSUJAA3I4UBXKZ6V2HZA	snapshot	59089897095	1336644658
ZLRF4LMTAYPCXY7KI7KAQZEAKUVWTLE34RVBOVEN45F5XBFMVTXXWZ7LGM	snapshot	15380300033	44743779495
T3KYYEFAVRN5CZSM5NANGPAZKY3ZE3L76VHCERTW4VSFP4QGI6CXR3CNSE	snapshot	60066839066	0
3DUHBEUVVKITZPRKIX4P4HMZ32V7CDEAV7BUS2GFUWXYPZ5LECZBVTUKIM	snapshot	49565104665	10479122271
